flatmates,deposit,monthly_price_avg,space_per_person,total_space,has_access_yn,bills_electricity_yn,bills_water_yn,bills_gas_yn,bills_wifi_yn,feature_furnished_yn,feature_dishwasher_yn,feature_washing_machine_yn,feature_equipped_kitchen_yn,feature_balcony_yn,feature_parking_yn,feature_tv_yn,feature_oven_yn,feature_elevator_yn,english_spoken_yn,german_spoken_yn,russian_spoken_yn,spanish_spoken_yn,sqr_m_price_avg,district_Adlershof,district_Bavarian Quarter,district_Berlin,district_Charlottenburg,district_Friedenau,district_Friedrichshain,district_Friedrichshain-Kreuzberg,district_Gesundbrunnen,district_Hermsdorf,district_Kreuzberg,district_Lichtenberg,district_Marienfelde,district_Marzahn,district_Mitte,district_Moabit,district_Neukölln,district_Other,district_Pankow,district_Prenzlauer Berg,district_Reinickendorf,district_Rudolfkiez,district_Schöneberg,district_Schönefeld,district_Spandau,district_Steglitz,district_Teltow,district_Tempelhof,district_Tiergarten,district_Treptow,district_Treptow-Köpenick,district_Wedding,district_Weissensee,district_Westend,district_Wilmersdorf,property_Apartment,property_Room,property_Studio
0,1500.0,1500.0,66.0,66.0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,0,1,23.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1299.0,1299.0,31.0,31.0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,42.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,2980.0,1490.0,38.0,38.0,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,0,39.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,2500.0,1250.0,37.0,37.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,34.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,2000.0,1290.0,33.0,33.0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,39.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,4800.0,2400.0,104.0,104.0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,23.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0.0,975.0,31.0,31.0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,31.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,700.0,550.0,21.0,150.0,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,2130.0,1065.0,27.0,27.0,0,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,0,39.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1400.0,1400.0,40.0,40.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,35.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,1500.0,899.0,23.0,116.0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,1500.0,899.0,23.0,116.0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,825.0,825.0,26.0,26.0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1,1,0,32.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,1500.0,899.0,23.0,116.0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1900.0,1900.0,68.0,68.0,1,0,0,0,0,1,1,1,1,1,0,1,1,0,1,0,0,0,28.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,899.0,899.0,23.0,116.0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,1000.0,899.0,23.0,116.0,0,0,0,0,0,1,1,0,1,1,0,1,1,1,0,0,0,0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,899.0,899.0,23.0,116.0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,899.0,899.0,23.0,116.0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,100.0,899.0,23.0,116.0,0,0,0,0,0,1,1,0,1,1,0,1,1,1,0,0,0,0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,1000.0,899.0,23.0,116.0,0,0,0,0,0,1,1,0,1,1,0,1,1,1,0,0,0,0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,899.0,899.0,23.0,116.0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,899.0,899.0,23.0,116.0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,899.0,899.0,23.0,116.0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,2600.0,1300.0,39.0,39.0,0,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,33.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,1000.0,899.0,23.0,116.0,0,0,0,0,0,1,1,0,1,1,0,1,1,1,0,0,0,0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,899.0,899.0,23.0,116.0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,1000.0,899.0,23.0,116.0,0,0,0,0,0,1,1,0,1,1,0,1,1,1,0,0,0,0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,899.0,899.0,23.0,116.0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1390.0,1390.0,45.0,45.0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,31.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,2000.0,1590.0,53.0,53.0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0,0,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1500.0,1280.0,56.0,56.0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,23.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,3000.0,1500.0,40.0,40.0,0,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,38.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,2300.0,1150.0,45.0,45.0,1,0,0,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,26.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,2200.0,1900.0,75.0,75.0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1148.0,1148.0,50.0,50.0,1,0,0,0,0,1,1,1,1,0,0,1,0,1,1,1,1,0,23.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,2000.0,950.0,36.0,36.0,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,26.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1450.0,1450.0,40.0,40.0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,36.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1250.0,1250.0,24.0,24.0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,1,1,0,0,52.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,500.0,450.0,15.0,92.0,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1580.0,1580.0,50.0,50.0,1,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,0,0,32.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,2700.0,2700.0,50.0,50.0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0,0,54.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1850.0,1850.0,61.0,61.0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1,0,0,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,895.0,895.0,23.0,46.0,0,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,0,1,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,5600.0,2800.0,64.0,64.0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,44.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1980.0,660.0,41.0,41.0,0,0,0,1,0,1,1,1,1,1,0,0,1,1,1,1,0,0,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1050.0,1050.0,35.0,35.0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1250.0,1250.0,36.0,36.0,0,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,0,0,35.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1600.0,1600.0,45.0,45.0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,36.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1100.0,1100.0,40.0,40.0,0,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,28.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,400.0,1090.0,22.0,22.0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,2700.0,1350.0,60.0,60.0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,400.0,990.0,22.0,22.0,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,45.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,2000.0,1000.0,38.0,38.0,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,0,0,26.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,2130.0,1065.0,27.0,27.0,0,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,39.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,2100.0,2100.0,61.0,61.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,35.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,3180.0,1590.0,55.0,55.0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,29.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,3600.0,1800.0,61.0,61.0,1,1,1,0,1,1,0,1,1,0,0,0,1,1,1,1,0,0,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1980.0,1980.0,89.0,89.0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,4500.0,1500.0,66.0,66.0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,23.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,2700.0,2700.0,61.0,61.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,1,1,0,0,44.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,950.0,540.0,23.0,116.0,0,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,0,0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1890.0,1890.0,78.0,78.0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,24.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7,1278.0,639.0,31.0,220.0,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,2200.0,1100.0,40.0,40.0,0,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,28.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,700.0,580.0,18.0,72.0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,2240.0,2240.0,61.0,61.0,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0,0,0,37.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,1500.0,899.0,23.0,116.0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1250.0,1250.0,25.0,25.0,0,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,2300.0,2300.0,68.0,68.0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,34.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,2520.0,1260.0,46.0,46.0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,27.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,2000.0,1700.0,45.0,45.0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0,38.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0.0,995.0,33.0,33.0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,2000.0,1590.0,49.0,49.0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,32.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1320.0,1320.0,82.0,82.0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,950.0,490.0,23.0,93.0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,1,1,0,0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,950.0,490.0,23.0,93.0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,1,1,0,0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,950.0,490.0,21.0,104.0,0,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,0,0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1740.0,1740.0,60.0,60.0,1,0,0,0,0,1,1,1,1,0,0,1,1,0,1,0,0,0,29.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6,700.0,349.0,22.0,129.0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,1,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,700.0,361.0,22.0,129.0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,1,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,2600.0,1300.0,45.0,45.0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,0,0,29.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1749.0,1749.0,61.0,61.0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,29.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,950.0,950.0,23.0,23.0,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,0,0,41.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1100.0,1100.0,25.0,25.0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,0,44.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,4300.0,2150.0,104.0,104.0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,700.0,484.0,22.0,90.0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,700.0,440.0,27.0,54.0,0,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,700.0,420.0,28.0,55.0,0,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,1,0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,700.0,484.0,22.0,90.0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,950.0,500.0,23.0,116.0,0,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,0,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,950.0,480.0,23.0,116.0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,1,1,0,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,700.0,540.0,23.0,116.0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,950.0,570.0,23.0,116.0,0,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,0,0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1250.0,1250.0,61.0,61.0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,700.0,409.0,18.0,55.0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,2800.0,1800.0,69.0,69.0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,26.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,950.0,490.0,23.0,116.0,0,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,0,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,700.0,421.0,30.0,180.0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,950.0,440.0,13.0,80.0,0,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,0,0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1050.0,1050.0,40.0,40.0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,26.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
